,duration,id,cls,coords
64,2100.0,2.0,0.0,"[array([[[197, 378]],

       [[197, 378]],

       [[197, 378]],

       [[197, 378]],

       [[197, 378]]], dtype=int32)]"
65,2100.0,3.0,0.0,"[array([[[202, 464]],

       [[202, 464]],

       [[202, 464]],

       [[202, 464]],

       [[202, 464]]], dtype=int32)]"
66,2200.0,1.0,0.0,"[array([[[362, 354]],

       [[362, 355]],

       [[362, 356]],

       [[362, 356]],

       [[362, 357]]], dtype=int32)]"
67,2200.0,2.0,0.0,"[array([[[197, 380]],

       [[197, 381]],

       [[197, 382]],

       [[197, 383]],

       [[197, 384]]], dtype=int32)]"
68,2200.0,3.0,0.0,"[array([[[202, 465]],

       [[202, 466]],

       [[202, 467]],

       [[202, 467]],

       [[202, 468]]], dtype=int32)]"
69,2300.0000000000005,1.0,0.0,"[array([[[363, 356]],

       [[363, 358]],

       [[363, 360]],

       [[363, 362]],

       [[363, 364]]], dtype=int32)]"
70,2300.0000000000005,2.0,0.0,"[array([[[197, 381]],

       [[197, 382]],

       [[197, 384]],

       [[197, 385]],

       [[197, 386]]], dtype=int32)]"
71,2300.0000000000005,3.0,0.0,"[array([[[202, 466]],

       [[202, 467]],

       [[202, 468]],

       [[202, 469]],

       [[202, 470]]], dtype=int32)]"
72,2400.0000000000005,1.0,0.0,"[array([[[362, 359]],

       [[362, 363]],

       [[362, 366]],

       [[363, 370]],

       [[363, 373]]], dtype=int32)]"
73,2400.0000000000005,2.0,0.0,"[array([[[197, 384]],

       [[197, 387]],

       [[197, 390]],

       [[197, 393]],

       [[197, 396]]], dtype=int32)]"
74,2400.0000000000005,3.0,0.0,"[array([[[202, 469]],

       [[202, 472]],

       [[202, 475]],

       [[202, 477]],

       [[202, 480]]], dtype=int32)]"
75,2500.0,1.0,0.0,"[array([[[362, 362]],

       [[362, 365]],

       [[362, 369]],

       [[362, 373]],

       [[362, 377]]], dtype=int32)]"
76,2500.0,2.0,0.0,"[array([[[197, 387]],

       [[197, 391]],

       [[197, 395]],

       [[197, 399]],

       [[198, 403]]], dtype=int32)]"
77,2500.0,3.0,0.0,"[array([[[202, 472]],

       [[202, 475]],

       [[202, 478]],

       [[202, 482]],

       [[202, 485]]], dtype=int32)]"
78,2600.0,1.0,0.0,"[array([[[362, 367]],

       [[362, 373]],

       [[362, 378]],

       [[361, 384]],

       [[361, 390]]], dtype=int32)]"
79,2600.0,2.0,0.0,"[array([[[197, 391]],

       [[197, 397]],

       [[197, 402]],

       [[197, 408]],

       [[198, 413]]], dtype=int32)]"
80,2600.0,3.0,0.0,"[array([[[202, 477]],

       [[202, 482]],

       [[202, 487]],

       [[202, 493]],

       [[201, 498]]], dtype=int32)]"
81,2700.0,1.0,0.0,"[array([[[362, 373]],

       [[362, 381]],

       [[361, 389]],

       [[361, 397]],

       [[361, 406]]], dtype=int32)]"
82,2700.0,2.0,0.0,"[array([[[197, 398]],

       [[197, 406]],

       [[197, 414]],

       [[197, 422]],

       [[197, 430]]], dtype=int32)]"
83,2700.0,3.0,0.0,"[array([[[202, 484]],

       [[202, 492]],

       [[202, 500]],

       [[202, 508]],

       [[202, 516]]], dtype=int32)]"
84,2800.0000000000005,1.0,0.0,"[array([[[362, 381]],

       [[362, 392]],

       [[362, 403]],

       [[362, 414]],

       [[361, 425]]], dtype=int32)]"
85,2800.0000000000005,2.0,0.0,"[array([[[197, 407]],

       [[197, 418]],

       [[197, 429]],

       [[197, 440]],

       [[196, 451]]], dtype=int32)]"
86,2800.0000000000005,3.0,0.0,"[array([[[202, 492]],

       [[202, 503]],

       [[202, 514]],

       [[202, 525]],

       [[202, 536]]], dtype=int32)]"
87,2900.0000000000005,1.0,0.0,"[array([[[362, 388]],

       [[362, 400]],

       [[362, 412]],

       [[362, 425]],

       [[362, 437]]], dtype=int32)]"
88,2900.0000000000005,2.0,0.0,"[array([[[197, 413]],

       [[197, 425]],

       [[197, 437]],

       [[197, 450]],

       [[197, 462]]], dtype=int32)]"
89,2900.0000000000005,3.0,0.0,"[array([[[202, 498]],

       [[202, 510]],

       [[203, 522]],

       [[203, 534]],

       [[203, 546]]], dtype=int32)]"
90,3000.0,1.0,0.0,"[array([[[362, 397]],

       [[362, 412]],

       [[362, 427]],

       [[362, 443]],

       [[362, 458]]], dtype=int32)]"
91,3000.0,2.0,0.0,"[array([[[197, 422]],

       [[197, 436]],

       [[197, 451]],

       [[197, 466]],

       [[197, 480]]], dtype=int32)]"
92,3000.0,3.0,0.0,"[array([[[202, 507]],

       [[202, 521]],

       [[203, 536]],

       [[203, 550]],

       [[203, 564]]], dtype=int32)]"
93,3100.0,1.0,0.0,"[array([[[362, 405]],

       [[362, 421]],

       [[362, 436]],

       [[362, 452]],

       [[362, 468]]], dtype=int32)]"
94,3100.0,2.0,0.0,"[array([[[197, 428]],

       [[197, 443]],

       [[197, 458]],

       [[197, 473]],

       [[197, 488]]], dtype=int32)]"
95,3100.0,3.0,0.0,"[array([[[202, 514]],

       [[202, 529]],

       [[202, 544]],

       [[202, 559]],

       [[202, 574]]], dtype=int32)]"
96,3200.0,1.0,0.0,"[array([[[362, 415]],

       [[362, 433]],

       [[362, 451]],

       [[362, 470]],

       [[362, 488]]], dtype=int32)]"
97,3200.0,2.0,0.0,"[array([[[197, 438]],

       [[197, 456]],

       [[197, 473]],

       [[197, 490]],

       [[198, 508]]], dtype=int32)]"
98,3300.0000000000005,1.0,0.0,"[array([[[362, 425]],

       [[362, 445]],

       [[362, 464]],

       [[362, 484]],

       [[362, 504]]], dtype=int32)]"
99,3300.0000000000005,2.0,0.0,"[array([[[197, 449]],

       [[197, 469]],

       [[197, 489]],

       [[197, 509]],

       [[197, 529]]], dtype=int32)]"
100,3400.0000000000005,1.0,0.0,"[array([[[362, 435]],

       [[362, 457]],

       [[362, 478]],

       [[362, 500]],

       [[362, 521]]], dtype=int32)]"
101,3400.0000000000005,2.0,0.0,"[array([[[197, 460]],

       [[197, 482]],

       [[197, 503]],

       [[197, 525]],

       [[197, 546]]], dtype=int32)]"
102,3500.0,1.0,0.0,"[array([[[362, 443]],

       [[362, 464]],

       [[362, 485]],

       [[362, 505]],

       [[362, 526]]], dtype=int32)]"
103,3500.0,2.0,0.0,"[array([[[197, 469]],

       [[197, 490]],

       [[197, 512]],

       [[197, 534]],

       [[197, 555]]], dtype=int32)]"
104,3600.0,1.0,0.0,"[array([[[362, 452]],

       [[362, 474]],

       [[362, 496]],

       [[362, 518]],

       [[362, 540]]], dtype=int32)]"
105,3600.0,2.0,0.0,"[array([[[197, 478]],

       [[197, 500]],

       [[198, 522]],

       [[198, 544]],

       [[198, 567]]], dtype=int32)]"
